gene_oid	gene_length	feature_type	start_coord	end_coord
2755610901	342	cleavage	23	24
2755610902	172	cleavage	27	28
2755610921	190	cleavage	22	23
2755610932	664	cleavage	20	21
2755610943	332	cleavage	21	22
2755610957	265	cleavage	23	24
2755610960	299	cleavage	24	25
2755610967	170	cleavage	34	35
2755610977	458	cleavage	38	39
2755610979	208	cleavage	18	19
2755610980	225	cleavage	25	26
2755610981	718	cleavage	21	22
2755610984	234	cleavage	27	28
2755610985	105	cleavage	25	26
2755610992	112	cleavage	21	22
2755611006	150	cleavage	19	20
2755611007	395	cleavage	20	21
2755611008	78	cleavage	19	20
2755611011	70	cleavage	24	25
2755611026	443	cleavage	27	28
2755611029	333	cleavage	27	28
2755611039	221	cleavage	22	23
2755611041	132	cleavage	24	25
2755611042	201	cleavage	21	22
2755611044	148	cleavage	27	28
2755611047	631	cleavage	25	26
2755611049	148	cleavage	26	27
2755611077	368	cleavage	24	25
2755611087	383	cleavage	23	24
2755611100	263	cleavage	21	22
2755611115	130	cleavage	18	19
2755611121	117	cleavage	20	21
2755611122	163	cleavage	22	23
2755611123	455	cleavage	26	27
2755611124	466	cleavage	22	23
2755611125	113	cleavage	21	22
2755611126	136	cleavage	23	24
2755611142	224	cleavage	25	26
2755611143	309	cleavage	21	22
2755611144	148	cleavage	26	27
2755611145	230	cleavage	32	33
2755611149	186	cleavage	19	20
2755611159	137	cleavage	27	28
2755611191	232	cleavage	29	30
2755611227	405	cleavage	22	23
2755611229	395	cleavage	21	22
2755611252	178	cleavage	29	30
2755611253	236	cleavage	22	23
2755611271	387	cleavage	24	25
2755611283	328	cleavage	27	28
2755611284	580	cleavage	22	23
2755611290	293	cleavage	22	23
2755611295	35	cleavage	26	27
2755611297	377	cleavage	22	23
2755611314	331	cleavage	22	23
2755611317	326	cleavage	20	21
2755611322	97	cleavage	19	20
2755611334	208	cleavage	20	21
2755611361	376	cleavage	22	23
2755611366	274	cleavage	38	39
2755611372	267	cleavage	26	27
2755611376	218	cleavage	22	23
2755611387	187	cleavage	21	22
2755611396	222	cleavage	30	31
2755611404	320	cleavage	23	24
2755611410	430	cleavage	20	21
2755611446	406	cleavage	26	27
2755611463	350	cleavage	25	26
2755611482	185	cleavage	23	24
2755611485	234	cleavage	25	26
2755611499	331	cleavage	26	27
2755611518	453	cleavage	37	38
2755611520	887	cleavage	34	35
2755611526	544	cleavage	31	32
2755611527	607	cleavage	27	28
2755611532	601	cleavage	24	25
2755611553	619	cleavage	27	28
2755611563	227	cleavage	23	24
2755611588	512	cleavage	23	24
2755611590	266	cleavage	24	25
2755611593	151	cleavage	21	22
2755611595	279	cleavage	28	29
2755611625	348	cleavage	26	27
2755611629	121	cleavage	29	30
2755611631	137	cleavage	28	29
2755611633	94	cleavage	28	29
2755611635	242	cleavage	21	22
2755611639	338	cleavage	22	23
2755611643	171	cleavage	19	20
2755611647	156	cleavage	23	24
2755611648	161	cleavage	23	24
2755611654	119	cleavage	27	28
2755611658	150	cleavage	25	26
2755611663	237	cleavage	19	20
2755611673	375	cleavage	27	28
2755611696	247	cleavage	33	34
2755611716	894	cleavage	16	17
2755611728	386	cleavage	21	22
2755611745	199	cleavage	26	27
2755611779	460	cleavage	28	29
2755611783	494	cleavage	23	24
2755611789	149	cleavage	31	32
2755611795	168	cleavage	53	54
2755611796	606	cleavage	23	24
2755611800	73	cleavage	22	23
2755611807	93	cleavage	20	21
2755611811	177	cleavage	19	20
2755611813	323	cleavage	21	22
2755611816	267	cleavage	20	21
2755611821	152	cleavage	33	34
2755611823	331	cleavage	27	28
2755611824	153	cleavage	24	25
2755611826	360	cleavage	23	24
2755611827	152	cleavage	30	31
2755611829	266	cleavage	19	20
2755611830	216	cleavage	18	19
2755611860	334	cleavage	32	33
2755611866	261	cleavage	23	24
2755611875	231	cleavage	29	30
2755611876	191	cleavage	23	24
2755611880	251	cleavage	24	25
2755611886	550	cleavage	23	24
2755611887	1413	cleavage	19	20
2755611891	398	cleavage	23	24
2755611901	375	cleavage	23	24
2755611919	101	cleavage	18	19
2755611926	281	cleavage	23	24
2755611934	537	cleavage	39	40
2755611936	699	cleavage	24	25
2755611975	415	cleavage	25	26
2755611976	203	cleavage	20	21
2755611997	213	cleavage	22	23
2755612003	194	cleavage	24	25
2755612004	325	cleavage	24	25
2755612014	445	cleavage	35	36
2755612017	246	cleavage	19	20
2755612051	154	cleavage	26	27
2755612052	136	cleavage	27	28
2755612053	247	cleavage	18	19
2755612063	239	cleavage	31	32
2755612070	240	cleavage	24	25
2755612071	373	cleavage	21	22
2755612075	433	cleavage	43	44
2755612090	177	cleavage	40	41
2755612101	137	cleavage	19	20
2755612103	403	cleavage	25	26
2755612109	293	cleavage	25	26
2755612115	223	cleavage	22	23
2755612129	710	cleavage	28	29
2755612130	578	cleavage	27	28
2755612144	270	cleavage	25	26
2755612145	223	cleavage	27	28
2755612173	251	cleavage	20	21
2755612241	712	cleavage	22	23
2755612253	565	cleavage	32	33
2755612272	708	cleavage	33	34
2755612273	675	cleavage	24	25
2755612293	516	cleavage	19	20
2755612301	443	cleavage	28	29
2755612307	399	cleavage	21	22
2755612311	412	cleavage	23	24
2755612332	172	cleavage	22	23
2755612335	220	cleavage	24	25
2755612339	1103	cleavage	22	23
2755612360	438	cleavage	25	26
2755612361	790	cleavage	32	33
2755612368	313	cleavage	21	22
2755612386	196	cleavage	20	21
2755612404	84	cleavage	26	27
2755612407	219	cleavage	20	21
2755612408	199	cleavage	21	22
2755612425	202	cleavage	23	24
2755612450	407	cleavage	23	24
2755612477	325	cleavage	24	25
2755612478	324	cleavage	26	27
2755612485	493	cleavage	29	30
2755612486	350	cleavage	29	30
2755612515	100	cleavage	21	22
2755612534	231	cleavage	21	22
2755612545	170	cleavage	22	23
2755612558	114	cleavage	27	28
2755612566	124	cleavage	21	22
2755612567	142	cleavage	20	21
2755612568	104	cleavage	20	21
2755612573	108	cleavage	23	24
2755612574	138	cleavage	29	30
2755612587	198	cleavage	18	19
2755612590	470	cleavage	31	32
2755612592	421	cleavage	37	38
2755612601	375	cleavage	21	22
2755612602	428	cleavage	20	21
2755612603	118	cleavage	24	25
2755612613	134	cleavage	22	23
2755612617	117	cleavage	23	24
2755612620	409	cleavage	22	23
2755612621	136	cleavage	27	28
2755612622	177	cleavage	20	21
2755612624	651	cleavage	34	35
2755612633	259	cleavage	22	23
2755612674	161	cleavage	23	24
2755612675	185	cleavage	22	23
2755612688	322	cleavage	24	25
2755612721	337	cleavage	25	26
2755612727	106	cleavage	22	23
2755612739	526	cleavage	25	26
2755612743	375	cleavage	19	20
2755612753	566	cleavage	39	40
2755612754	799	cleavage	31	32
2755612795	283	cleavage	27	28
2755612808	232	cleavage	27	28
2755612829	199	cleavage	32	33
2755612830	258	cleavage	22	23
2755612831	509	cleavage	33	34
2755612837	109	cleavage	25	26
2755612852	43	cleavage	28	29
2755612856	385	cleavage	30	31
2755612859	35	cleavage	21	22
2755612874	391	cleavage	24	25
2755612879	326	cleavage	24	25
2755612884	262	cleavage	25	26
2755612885	328	cleavage	28	29
2755612915	171	cleavage	25	26
2755612920	163	cleavage	24	25
2755612923	276	cleavage	30	31
2755612957	446	cleavage	26	27
2755612965	307	cleavage	26	27
2755612966	464	cleavage	23	24
2755612967	103	cleavage	25	26
2755612973	501	cleavage	27	28
2755612974	408	cleavage	21	22
2755612985	103	cleavage	18	19
2755612988	263	cleavage	28	29
2755613001	371	cleavage	23	24
2755613006	413	cleavage	27	28
2755613014	219	cleavage	21	22
2755613015	574	cleavage	26	27
2755613016	202	cleavage	31	32
2755613027	388	cleavage	33	34
2755613035	122	cleavage	27	28
2755613046	327	cleavage	25	26
2755613055	281	cleavage	30	31
2755613057	102	cleavage	25	26
2755613059	272	cleavage	19	20
2755613091	227	cleavage	29	30
2755613095	322	cleavage	22	23
2755613110	123	cleavage	31	32
2755613126	262	cleavage	34	35
2755613127	176	cleavage	24	25
2755613128	426	cleavage	25	26
2755613145	400	cleavage	26	27
2755613146	385	cleavage	25	26
2755613154	56	cleavage	19	20
2755613155	77	cleavage	19	20
2755613156	150	cleavage	22	23
2755613181	536	cleavage	27	28
2755613221	186	cleavage	48	49
2755613223	506	cleavage	24	25
2755613246	355	cleavage	21	22
2755613263	404	cleavage	29	30
2755613264	394	cleavage	25	26
2755613266	498	cleavage	39	40
2755613272	164	cleavage	28	29
2755613274	131	cleavage	26	27
2755613281	192	cleavage	20	21
2755613307	266	cleavage	23	24
2755613309	192	cleavage	30	31
2755613312	112	cleavage	23	24
2755613315	139	cleavage	38	39
2755613318	299	cleavage	19	20
2755613326	152	cleavage	33	34
2755613327	318	cleavage	22	23
2755613345	318	cleavage	24	25
2755613354	134	cleavage	15	16
2755613363	103	cleavage	23	24
2755613364	277	cleavage	22	23
2755613366	471	cleavage	34	35
2755613379	643	cleavage	26	27
2755613425	855	cleavage	28	29
2755613440	303	cleavage	38	39
2755613444	359	cleavage	26	27
2755613459	338	cleavage	27	28
2755613464	549	cleavage	27	28
2755613465	78	cleavage	21	22
2755613468	130	cleavage	37	38
2755613470	760	cleavage	23	24
2755613475	559	cleavage	22	23
2755613476	414	cleavage	26	27
2755613477	710	cleavage	18	19
2755613479	169	cleavage	22	23
2755613488	336	cleavage	24	25
2755613491	159	cleavage	21	22
2755613497	338	cleavage	25	26
2755613505	133	cleavage	46	47
2755613508	326	cleavage	26	27
2755613517	409	cleavage	21	22
2755613524	230	cleavage	25	26
2755613531	263	cleavage	24	25
2755613554	168	cleavage	20	21
2755613558	280	cleavage	33	34
2755613559	340	cleavage	39	40
2755613567	141	cleavage	28	29
2755613574	173	cleavage	29	30
2755613577	128	cleavage	21	22
2755613578	141	cleavage	23	24
2755613579	85	cleavage	24	25
2755613597	713	cleavage	30	31
2755613599	237	cleavage	31	32
2755613615	279	cleavage	26	27
2755613621	247	cleavage	23	24
2755613622	116	cleavage	23	24
2755613656	607	cleavage	23	24
2755613658	448	cleavage	16	17
2755613660	281	cleavage	28	29
2755613666	257	cleavage	22	23
2755613669	122	cleavage	36	37
2755613696	237	cleavage	25	26
2755613715	246	cleavage	22	23
2755613751	113	cleavage	28	29
2755613753	226	cleavage	28	29
2755613754	499	cleavage	22	23
2755613796	129	cleavage	23	24
2755613815	111	cleavage	21	22
2755613816	202	cleavage	28	29
