id	name	formula	charge	inchikey	smiles	deltag	kegg id
cpd02566_c0	2,3-Dihydroxy-2,3-dihydrobenzoate_c0	C7H7O4	-1	INCSWYKICIYAHB-WDSKDSINSA-M	O=C([O-])C1=CC=CC(O)C1O	-125.71	C04171
cpd00010_c0	CoA_c0	C21H32N7O16P3S	-4	RGJOEKWQDUBAIZ-IBOSZNHHSA-J	CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-])C(O)C([O-])=NCCC([O-])=NCCS	-751.994	C00010
cpd11440_c0	fa6_c0	C16H31O2	-1			-64.07	
cpd00012_c0	PPi_c0	HO7P2	-3	XPPKVPWEQAFLFU-UHFFFAOYSA-L	O=P([O-])([O-])OP(=O)(O)O	-480.93	C00013
cpd00018_c0	AMP_c0	C10H12N5O7P	-2	UDMBCSSLTHHNCD-KQYNXXCUSA-L	Nc1ncnc2c1ncn2C1OC(COP(=O)([O-])[O-])C(O)C1O	-257.85	C00020
cpd11441_c0	fa6coa_c0	C37H63N7O17P3S	-3			-764.96	
cpd00004_c0	NADH_c0	C21H27N7O14P2	-2	BOPGDPNILDQYTO-NNYOXOHSSA-L	N=C([O-])C1=CN(C2OC(COP(=O)([O-])OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)C=CC1	-524.32	C00004
cpd11527_c0	7-methyl-trans-oct-2-enoyl-ACP_c0	C20H35N2O8PRS	-1				
cpd00003_c0	NAD_c0	C21H26N7O14P2	-1	BAWFJGJZGIEFAR-NNYOXOHSSA-M	N=C([O-])c1ccc[n+](C2OC(COP(=O)(O)OP(=O)([O-])OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1	-529.59	C00003
cpd11528_c0	7-methyl-octanoyl-ACP_c0	C20H37N2O8PRS	-1				
cpd00533_c0	dCDP_c0	C9H13N3O10P2	-2	FTDHDKPUHBLBTL-SHYZEUOFSA-L	N=c1ccn(C2CC(O)C(COP(=O)(O)OP(=O)([O-])O)O2)c([O-])n1	-513.54	C00705
cpd00356_c0	dCTP_c0	C9H13N3O13P3	-3	RGWHQCVHVJXOKC-SHYZEUOFSA-K	N=c1ccn(C2CC(O)C(COP(=O)(O)OP(=O)(O)OP(=O)([O-])[O-])O2)c([O-])n1	-721.54	C00458
cpd00032_c0	Oxaloacetate_c0	C4H2O5	-2	KHPXUQMNIQBQEV-UHFFFAOYSA-L	O=C([O-])CC(=O)C(=O)[O-]	-190.52	C00036
cpd00011_c0	CO2_c0	CO2	0	CURLTUGMZLYLDI-UHFFFAOYSA-N	O=C=O	-92.26	C00011
cpd00061_c0	Phosphoenolpyruvate_c0	C3H2O6P	-3	DTBNBXWJWCWCIK-UHFFFAOYSA-K	C=C(OP(=O)([O-])[O-])C(=O)[O-]	-316.08	C00074
cpd00851_c0	trans-4-Hydroxy-L-proline_c0	C5H9NO3	0	PMMYEEVYMWASQN-DMTCNVIQSA-N	O=C(O)C1CC(O)CN1	-102.38	C01157
cpd02175_c0	cis-4-Hydroxy-D-proline_c0	C5H9NO3	0	PMMYEEVYMWASQN-QWWZWVQMSA-N	O=C(O)C1CC(O)CN1	-102.38	C03440
cpd03049_c0	2-Hydroxyethyl-ThPP_c0	C14H21N4O8P2S	-1	RRUVJGASJONMDY-UHFFFAOYSA-M	Cc1ncc(C[n+]2c(C(C)O)sc(CCOP(=O)([O-])OP(=O)([O-])O)c2C)c(=N)[nH]1	-405.15	C05125
cpd00836_c0	S-Acetyldihydrolipoamide_c0	C10H19NO2S2	0	ARGXEXVCHMNAQU-UHFFFAOYSA-N	CC(=O)SC(CCS)CCCCC(=N)O	-61.184	C01136
cpd00006_c0	NADP_c0	C21H25N7O17P3	-3	XJLXINKUBYWONI-NNYOXOHSSA-K	N=C([O-])c1ccc[n+](C2OC(COP(=O)(O)OP(=O)([O-])OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)([O-])[O-])C3O)C(O)C2O)c1	-742.09	C00006
cpd00842_c0	(S)-3-Hydroxybutyryl-CoA_c0	C25H38N7O18P3S	-4	QHHKKMYHDBRONY-BEVJUKKNSA-J	CC(O)CC(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-]	-820.63	C01144
cpd00005_c0	NADPH_c0	C21H26N7O17P3	-4	ACFIXJIJDZMPPO-NNYOXOHSSA-J	N=C([O-])C1=CN(C2OC(COP(=O)([O-])OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)([O-])[O-])C3O)C(O)C2O)C=CC1	-736.82	C00005
cpd00279_c0	Acetoacetyl-CoA_c0	C25H36N7O18P3S	-4	OJFDKHTZOUZBOS-CITAKDKDSA-J	CC(=O)CC(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-]	-812.61	C00332
cpd00083_c0	GDP-mannose_c0	C16H23N5O16P2	-2	MVMSCBBUIHUTGJ-GDJBGNAASA-L	N=c1nc([O-])c2ncn(C3OC(COP(=O)([O-])OP(=O)(O)OC4OC(CO)C(O)C(O)C4O)C(O)C3O)c2[nH]1	-673.08	C00096
cpd00900_c0	GDP-4-dehydro-D-rhamnose_c0	C16H21N5O15P2	-2	PNHLMHWWFOPQLK-BKUUWRAGSA-L	CC1OC(OP(=O)(O)OP(=O)([O-])OCC2OC(n3cnc4c([O-])nc(=N)[nH]c43)C(O)C2O)C(O)C(O)C1=O	-630.29	C01222
cpd00179_c0	Maltose_c0	C12H22O11	0	VQHSOMBJVWLPSR-WUJBLJFYSA-N	OCC(O)C(O)C(OC1OC(CO)C(O)C(O)C1O)C(O)CO	-383.92	C00208
cpd00027_c0	D-Glucose_c0	C6H12O6	0	WQZGKKKJIJFFOK-DVKNGEFBSA-N	OCC1OC(O)C(O)C(O)C1O	-218.28	C00031
cpd00137_c0	Citrate_c0	C6H5O7	-3	KRKNYBCHXYNGOX-UHFFFAOYSA-K	O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-]	-280.44	C00158
cpd00260_c0	Isocitrate_c0	C6H5O7	-3	ODBLHEXUDAPZAU-UHFFFAOYSA-K	O=C([O-])CC(C(=O)[O-])C(O)C(=O)[O-]	-279.02	C00311
cpd00521_c0	dTDP-4-oxo-6-deoxy-D-glucose_c0	C16H22N2O15P2	-2	PSXWNITXWWECNY-UCBTUHGZSA-L	Cc1cn(C2CC(O)C(COP(=O)([O-])OP(=O)(O)OC3OC(C)C(=O)C(O)C3O)O2)c(=O)nc1[O-]	-680.33	C11907
cpd00522_c0	dTDP-4-oxo-L-rhamnose_c0	C16H22N2O15P2	-2	PSXWNITXWWECNY-LPVGZGSHSA-L	Cc1cn(C2CC(O)C(COP(=O)([O-])OP(=O)(O)OC3OC(C)C(=O)C(O)C3O)O2)c(=O)nc1[O-]	-680.33	C00688
cpd03113_c0	(S)-3-Hydroxyhexadecanoyl-CoA_c0	C37H62N7O18P3S	-4	DEHLMTDDPWDRDR-QQOJFMBSSA-J	CCCCCCCCCCCCCC(O)CC(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-]	-801.19	C05258
cpd03114_c0	3-Oxopalmitoyl-CoA_c0	C37H60N7O18P3S	-4	NQMPLXPCRJOSHL-BBECNAHFSA-J	CCCCCCCCCCCCCC(=O)CC(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-]	-793.17	C05259
cpd01140_c0	UDP-apiose_c0	C14H20N2O16P2	-2	SYVORCSTSYHSPN-UXAZDEAISA-L	O=c1nc([O-])ccn1C1OC(COP(=O)([O-])OP(=O)(O)OC2OCC(O)(CO)C2O)C(O)C1O	-725.22	C01623
cpd02807_c0	Cosmetin_c0	C21H20O10	0	KMOUJOKENFFTPU-QNDFHXLGSA-N	O=c1cc(-c2ccc(O)cc2)oc2cc(OC3OC(CO)C(O)C(O)C3O)cc(O)c12	-266.52	C04608
cpd02952_c0	Apiin_c0	C26H28O14	0	NTDLXWMIWOECHG-LKXHPMIISA-N	O=c1cc(-c2ccc(O)cc2)oc2cc(OC3OC(CO)C(O)C(O)C3OC3OCC(O)(CO)C3O)cc(O)c12	-387.67	C04858
cpd00007_c0	O2_c0	O2	0	MYMOFIZGZYHOMD-UHFFFAOYSA-N	O=O	3.9197	C00007
cpd00483_c0	3-Hydroxyanthranilate_c0	C7H6NO3	-1	WJXSWCUQABXPFS-UHFFFAOYSA-M	Nc1c([O-])cccc1C(=O)O	-88.47	C00632
cpd00025_c0	H2O2_c0	H2O2	0	MHAJPDPJQMAIIY-UHFFFAOYSA-N	OO	-32.05	C00027
cpd00532_c0	O2-_c0	O2	-1	OUUQCZGPVNCOIJ-UHFFFAOYSA-M	[O][O-]	6.9	C00704
cpd03351_c0	Cinnavalininate_c0	C14H6N2O6	-2	FSBKJYLVDRVPTK-UHFFFAOYSA-L	Nc1c(C(=O)[O-])c2nc3c(C(=O)[O-])cccc3oc-2cc1=O	-142.93	C05640
cpd17042_c0	DNA replication_c0	null	0				
cpd11492_c0	Malonyl-acyl-carrierprotein-_c0	C14H24N2O10PRS	-2				C01209
cpd11493_c0	ACP_c0	C11H22N2O7PRS	-2				C00229
cpd11529_c0	9-methyl-3-oxo-decanoyl-ACP_c0	C22H39N2O9PRS	-1				
cpd03187_c0	Oxalosuccinate_c0	C6H3O7	-3	UFSCUAXLTRFIDC-UHFFFAOYSA-K	O=C([O-])CC(C(=O)[O-])C(=O)C(=O)[O-]	-268.54	C05379
cpd00024_c0	2-Oxoglutarate_c0	C5H4O5	-2	KPGXRSRHYNQIFN-UHFFFAOYSA-L	O=C([O-])CCC(=O)C(=O)[O-]	-188.9	C00026
cpd00054_c0	L-Serine_c0	C3H7NO3	0	MTCFGRXMJLQNBG-REOHCLBHSA-N	NC(CO)C(=O)O	-124.15	C00065
cpd15688_c0	CDP-1,2-diisohexadecanoylglycerol_c0	C44H79N3O15P2	-2			-641.22	
cpd15694_c0	Diisohexadecanoylphosphatidylserine_c0	C38H72NO10P	-2			-425.5	
cpd11589_c0	gly-asp-L_c0	C6H9N2O5	-1	SCCPDJAQCXWPTF-VKHMYHEASA-M	NCC([O-])=NC(CC(=O)O)C(=O)O	-196.33	
cpd00033_c0	Glycine_c0	C2H5NO2	0	DHMQDGOQFOQNFH-UHFFFAOYSA-N	NCC(=O)O	-87.73	C00037
cpd00041_c0	L-Aspartate_c0	C4H6NO4	-1	CKLJMWTZIZZHCS-REOHCLBHSA-M	NC(CC(=O)[O-])C(=O)O	-165.75	C00049
cpd00038_c0	GTP_c0	C10H13N5O14P3	-3	XKMLYUALXHKNFT-UUOKFMHZSA-K	N=c1nc([O-])c2ncn(C3OC(COP(=O)(O)OP(=O)(O)OP(=O)([O-])[O-])C(O)C3O)c2[nH]1	-724.3	C00044
cpd00048_c0	Sulfate_c0	O4S	-2	QAOWNCQODCNURD-UHFFFAOYSA-L	O=S(=O)([O-])[O-]	-177.97	C00059
cpd00009_c0	Phosphate_c0	HO4P	-2	NBIIXXVUZAFLBC-UHFFFAOYSA-L	O=P([O-])([O-])O	-261.974	C00009
cpd00031_c0	GDP_c0	C10H13N5O11P2	-2	QGWNDRXFNXRZMB-UUOKFMHZSA-L	N=c1nc([O-])c2ncn(C3OC(COP(=O)(O)OP(=O)([O-])O)C(O)C3O)c2[nH]1	-516.3	C00035
cpd00193_c0	APS_c0	C10H12N5O10PS	-2	IRLPACMLTUPBCL-KQYNXXCUSA-L	Nc1ncnc2c1ncn2C1OC(COP(=O)([O-])OS(=O)(=O)[O-])C(O)C1O	-367.85	C00224
cpd00206_c0	dCMP_c0	C9H12N3O7P	-2	NCMVOABPESMRCP-SHYZEUOFSA-L	N=c1ccn(C2CC(O)C(COP(=O)([O-])O)O2)c([O-])n1	-305.54	C00239
cpd00070_c0	Malonyl-CoA_c0	C24H33N7O19P3S	-5	LTYOQGRJFJAKNA-DVVLENMVSA-I	CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-])C(O)C([O-])=NCCC([O-])=NCCSC(=O)CC(=O)[O-]	-863.66	C00083
cpd00022_c0	Acetyl-CoA_c0	C23H34N7O17P3S	-4	ZSLZBFCDCINBPY-ZSJPKINUSA-J	CC(=O)SCCN=C([O-])CCN=C([O-])C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-]	-785.83	C00024
cpd00026_c0	UDP-glucose_c0	C15H22N2O17P2	-2	HSCJRCZFDFQWRP-JZMIEXBBSA-L	O=c1nc([O-])ccn1C1OC(COP(=O)([O-])OP(=O)(O)OC2OC(CO)C(O)C(O)C2O)C(O)C1O	-762.55	C00029
cpd00144_c0	UDPglucuronate_c0	C15H19N2O18P2	-3	HDYANYHVCAPMJV-LXQIFKJMSA-K	O=C([O-])C1OC(OP(=O)(O)OP(=O)([O-])OCC2OC(n3ccc([O-])nc3=O)C(O)C2O)C(O)C(O)C1O	-805.77	C00167
cpd02168_c0	Prephytoene diphosphate_c0	C40H66O7P2	-2	RVCNKTPCHZNAAO-XGYYIUAYSA-L	CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CC1C(COP(=O)(O)OP(=O)([O-])[O-])C1(C)CCC=C(C)CCC=C(C)CCC=C(C)C	-246.69	C03427
cpd03211_c0	15-cis-Phytoene_c0	C40H64	0	YVLPJIGOMTXXLP-BHLJUDRVSA-N	CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CC=CC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C	230.58	C05421
cpd00023_c0	L-Glutamate_c0	C5H8NO4	-1	WHUUTDBJXJRKMK-VKHMYHEASA-M	NC(CCC(=O)[O-])C(=O)O	-164.13	C00025
cpd00201_c0	10-Formyltetrahydrofolate_c0	C20H21N7O7	-2	AUFGTPPARQZWDO-YUZLPWPTSA-L	N=c1nc([O-])c2c([nH]1)NCC(CN(C=O)c1ccc(C(=O)NC(CCC(=O)[O-])C(=O)O)cc1)N2	-144.77	C00234
cpd03524_c0	10-Formyl-THF-L-glutamate_c0	C25H27N8O10	-3	BHBZPCBOCZGPTF-KBMXLJTQSA-K	N=c1nc([O-])c2c([nH]1)NCC(CN(C=O)c1ccc(C(=O)NC(CCC([O-])=NC(CCC(=O)[O-])C(=O)O)C(=O)O)cc1)N2	-251.75	C05928
cpd00654_c0	Deoxycytidine_c0	C9H13N3O4	0	CKTSBUTUHBMZGZ-SHYZEUOFSA-N	N=c1ccn(C2CC(O)C(CO)O2)c(O)n1	-93.04	C00881
cpd11503_c0	6-methyl-octanoyl-ACP_c0	C20H37N2O8PRS	-1				
cpd11504_c0	8-methyl-3-oxo-decanoyl-ACP_c0	C22H39N2O9PRS	-1				
cpd03640_c0	6-Oxohexanoate_c0	C6H9O3	-1	PNPPVRALIYXJBW-UHFFFAOYSA-M	O=CCCCCC(=O)[O-]	-107.02	C06102
cpd03643_c0	Cyclohexan-1,2-dione_c0	C6H8O2	0	OILAIQUEIWYQPH-UHFFFAOYSA-N	O=C1CCCCC1=O	-45.02	C06105
cpd03349_c0	5-Hydroxykynurenamine_c0	C9H13N2O2	1	JANBBPTXDKFOQR-UHFFFAOYSA-O	Nc1ccc(O)cc1C(=O)CC[NH3+]	-36.78	C05638
cpd03362_c0	5-Hydroxykynurenine_c0	C10H12N2O4	0	OTDQYOVYQQZAJL-QMMMGPOBSA-N	Nc1ccc(O)cc1C(=O)CC(N)C(=O)O	-116.42	C05651
cpd02021_c0	Succinylbenzoyl-CoA_c0	C32H39N7O20P3S	-5	KVAQAPQXOXTRAE-UHFFFAOYSA-I	CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-])C(O)C([O-])=NCCC([O-])=NCCSC(=O)CCC(=O)c1ccccc1C(=O)[O-]	-859.92	C03160
cpd02295_c0	1-4-Dihydroxy-2-naphthoate_c0	C11H7O4	-1	VOJUXHHACRXLTD-UHFFFAOYSA-M	O=C(O)c1cc([O-])c2ccccc2c1O	-122.199	C03657
cpd00259_c0	D-Lyxulose_c0	C5H10O5	0	ZAQJHHRNXZUBTE-WUJLRWPWSA-N	O=C(CO)C(O)C(O)CO	-181	C00310
cpd00198_c0	D-Xylulose5-phosphate_c0	C5H9O8P	-2	FNZLKVNUWIIPSJ-RFZPGFLSSA-L	O=C(CO)C(O)C(O)COP(=O)([O-])[O-]	-393.5	C00231
cpd00072_c0	D-fructose-6-phosphate_c0	C6H11O9P	-2	BGWGXPAPYGQALX-ARQDHWQXSA-L	O=P([O-])([O-])OCC1OC(O)(CO)C(O)C1O	-431.67	C00085
cpd00290_c0	D-fructose-1,6-bisphosphate_c0	C6H10O12P2	-4	RNBGYGVWRKECFJ-ARQDHWQXSA-J	O=P([O-])([O-])OCC1OC(O)(COP(=O)([O-])[O-])C(O)C1O	-644.17	C00354
cpd04097_c0	Pb_c0	Pb	2	RVPVRDXYQKGNMQ-UHFFFAOYSA-N	[Pb+2]		C06696
cpd04097_e0	Pb_e0	Pb	2	RVPVRDXYQKGNMQ-UHFFFAOYSA-N	[Pb+2]		C06696
cpd00311_c0	Guanosine_c0	C10H13N5O5	0	NYHBQMYGNKIUIF-UUOKFMHZSA-N	N=c1nc(O)c2ncn(C3OC(CO)C(O)C3O)c2[nH]1	-95.8	C00387
cpd00013_c0	NH3_c0	H4N	1	QGZKDVFQNNGYKY-UHFFFAOYSA-O	[NH4+]	-18.97	C00014
cpd01217_c0	Xanthosine_c0	C10H12N4O6	0	UBORTCNDUKBEOP-UUOKFMHZSA-N	OCC1OC(n2cnc3c(O)nc(O)nc32)C(O)C1O	-151.93	C01762
cpd00807_c0	L-histidinol-phosphate_c0	C6H11N3O4P	-1	CWNDERHTHMWBSI-YFKPBYRVSA-M	NC(COP(=O)([O-])O)Cc1cnc[nH]1	-214.91	C01100
cpd00930_c0	imidazole acetol-phosphate_c0	C6H7N2O5P	-2	YCFFMSOLUMRAMD-UHFFFAOYSA-L	O=C(COP(=O)([O-])[O-])Cc1cnc[nH]1	-242.14	C01267
cpd03414_c0	UroporphyrinogenI_c0	C40H36N4O16	-8	QTTNOSKSLATGQB-UHFFFAOYSA-F	O=C([O-])CCc1c2[nH]c(c1CC(=O)[O-])Cc1[nH]c(c(CC(=O)[O-])c1CCC(=O)[O-])Cc1[nH]c(c(CC(=O)[O-])c1CCC(=O)[O-])Cc1[nH]c(c(CC(=O)[O-])c1CCC(=O)[O-])C2		C05766
cpd03416_c0	CoproporphyrinogenI_c0	C36H40N4O8	-4	WIUGGJKHYQIGNH-UHFFFAOYSA-J	Cc1c2[nH]c(c1CCC(=O)[O-])Cc1[nH]c(c(CCC(=O)[O-])c1C)Cc1[nH]c(c(CCC(=O)[O-])c1C)Cc1[nH]c(c(CCC(=O)[O-])c1C)C2		C05768
cpd11540_c0	13-methyl-tetra-decanoyl-ACP_c0	C26H49N2O8PRS	-2				
cpd11541_c0	15-methyl-3-oxo-hexa-decanoyl-ACP_c0	C28H51N2O9PRS	-1				
cpd03246_c0	Taurochenodeoxycholate_c0	C26H44NO6S	-1	BHTRKEVKTKCXOH-BJLOMENOSA-M	CC(CCC([O-])=NCCS(=O)(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C	-195.763	C05465
cpd00210_c0	Taurine_c0	C2H7NO3S	0	XOAAWQZATWQOTB-UHFFFAOYSA-N	NCCS(=O)(=O)O	-126.763	C00245
cpd01663_c0	Chenodiol_c0	C24H39O4	-1	RUDATBOHQWOJDD-BSWAIDMHSA-M	CC(CCC(=O)[O-])C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C	-126.15	C02528
cpd00982_c0	FADH2_c0	C27H33N9O15P2	-2	YPZRHBJKEMOYQH-UYBVJOGSSA-L	Cc1cc2c(cc1C)N(CC(O)C(O)C(O)COP(=O)(O)OP(=O)(O)OCC1OC(n3cnc4c(N)ncnc43)C(O)C1O)c1nc([O-])nc([O-])c1N2	-538.18	C01352
cpd15560_c0	Ubiquinone-8_c0	C49H74O4	0	ICFIZJQGJAJRSU-SGHXUWJISA-N	COC1=C(OC)C(=O)C(CC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C)=C(C)C1=O	142.5	C17569
cpd00015_c0	FAD_c0	C27H30N9O15P2	-3	IMGVNJNCCGXBHD-UYBVJOGSSA-K	Cc1cc2nc3c([O-])nc(=O)nc-3n(CC(O)C(O)C(O)COP(=O)([O-])OP(=O)([O-])OCC3OC([n+]4c[nH]c5c(N)ncnc54)C(O)C3O)c2cc1C	-515.07	C00016
cpd15561_c0	Ubiquinol-8_c0	C49H76O4	0	LOJUQFSPYHMHEO-SGHXUWJISA-N	COc1c(O)c(C)c(CC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C)c(O)c1OC	120.8	
cpd00080_c0	Glycerol-3-phosphate_c0	C3H7O6P	-2	AWUCVROLDVIAJX-GSVOUGTGSA-L	O=P([O-])([O-])OCC(O)CO	-328.68	C00093
cpd11439_c0	fa4coa_c0	C36H61N7O17P3S	-3			-766.58	
cpd15675_c0	1-anteisopentadecanoyl-sn-glycerol 3-phosphate_c0	C18H36O7P	-1			-346.88	
cpd11466_c0	Myristoyl-ACP_c0	C25H48N2O8PRS	-2				C05761
