2727790667	Ga0182879_10011
2727790765	Ga0182879_100814
2727790766	Ga0182879_100815
2727790767	Ga0182879_100816
2727790768	Ga0182879_100817
2727790769	Ga0182879_100818
2727790770	Ga0182879_100819
2727790771	Ga0182879_100820
2727790772	Ga0182879_100821
2727790773	Ga0182879_100822
2727790774	Ga0182879_100823
2727790775	Ga0182879_100824
2727790776	Ga0182879_100825
2727790777	Ga0182879_100826
2727790778	Ga0182879_100827
2727790779	Ga0182879_100828
2727790780	Ga0182879_100829
2727790781	Ga0182879_100830
2727790782	Ga0182879_100831
2727790783	Ga0182879_100832
2727790784	Ga0182879_10091
2727790785	Ga0182879_10092
2727790786	Ga0182879_10093
2727790787	Ga0182879_10094
2727790788	Ga0182879_10095
2727790789	Ga0182879_10096
2727790790	Ga0182879_10097
2727790791	Ga0182879_10098
2727790792	Ga0182879_10099
2727790793	Ga0182879_100910
2727790794	Ga0182879_100911
2727790795	Ga0182879_100912
2727790796	Ga0182879_100913
2727790797	Ga0182879_100914
2727790798	Ga0182879_100915
2727790799	Ga0182879_100916
2727790800	Ga0182879_100917
2727790801	Ga0182879_100918
2727790802	Ga0182879_100919
2727790803	Ga0182879_100920
2727790804	Ga0182879_100921
2727790805	Ga0182879_100922
2727790806	Ga0182879_100923
2727790807	Ga0182879_100924
2727790808	Ga0182879_100925
2727790809	Ga0182879_100926
2727790810	Ga0182879_100927
2727790811	Ga0182879_100928
2727790812	Ga0182879_100929
2727790813	Ga0182879_100930
2727790814	Ga0182879_100931
2727790815	Ga0182879_10101
2727790816	Ga0182879_10102
2727790817	Ga0182879_10103
2727790818	Ga0182879_10104
2727790819	Ga0182879_10105
2727790820	Ga0182879_10106
2727790821	Ga0182879_10107
2727790822	Ga0182879_10108
2727790823	Ga0182879_10109
2727790824	Ga0182879_101010
2727790825	Ga0182879_101011
2727790826	Ga0182879_101012
2727790827	Ga0182879_101013
2727790828	Ga0182879_101014
2727790829	Ga0182879_101015
2727790830	Ga0182879_101016
2727790831	Ga0182879_101017
2727790832	Ga0182879_101018
2727790833	Ga0182879_101019
2727790834	Ga0182879_101020
2727790835	Ga0182879_101021
2727790836	Ga0182879_101022
2727790837	Ga0182879_101023
2727790838	Ga0182879_101024
2727790839	Ga0182879_101025
2727790840	Ga0182879_101026
2727790841	Ga0182879_101027
2727790842	Ga0182879_101028
2727790843	Ga0182879_101029
2727790844	Ga0182879_101030
2727790845	Ga0182879_101031
2727790846	Ga0182879_101032
2727790847	Ga0182879_101033
2727790848	Ga0182879_101034
2727790849	Ga0182879_101035
2727790850	Ga0182879_101036
2727790851	Ga0182879_101037
2727790852	Ga0182879_101038
2727790853	Ga0182879_101039
2727790854	Ga0182879_101040
2727790855	Ga0182879_101041
2727790856	Ga0182879_101042
2727790857	Ga0182879_101043
2727790858	Ga0182879_10111
2727790859	Ga0182879_10112
2727790860	Ga0182879_10113
2727790861	Ga0182879_10114
2727790862	Ga0182879_10115
2727790863	Ga0182879_10116
2727790864	Ga0182879_10117
2727790865	Ga0182879_10118
2727790866	Ga0182879_10119
2727790867	Ga0182879_101110
2727790868	Ga0182879_101111
2727790869	Ga0182879_101112
2727790870	Ga0182879_101113
2727790871	Ga0182879_101114
2727790872	Ga0182879_101115
2727790873	Ga0182879_101116
2727790874	Ga0182879_101117
2727790875	Ga0182879_101118
2727790876	Ga0182879_101119
2727790877	Ga0182879_101120
2727790878	Ga0182879_101121
2727790879	Ga0182879_101122
2727790880	Ga0182879_101123
2727790881	Ga0182879_101124
2727790882	Ga0182879_101125
2727790883	Ga0182879_101126
2727790884	Ga0182879_101127
2727790885	Ga0182879_101128
2727790886	Ga0182879_101129
2727790887	Ga0182879_101130
2727790888	Ga0182879_101131
2727790889	Ga0182879_101132
2727790890	Ga0182879_101133
2727790891	Ga0182879_101134
2727790892	Ga0182879_101135
2727790893	Ga0182879_101136
2727790894	Ga0182879_10121
2727790895	Ga0182879_10122
2727790896	Ga0182879_10123
2727790897	Ga0182879_10124
2727790898	Ga0182879_10125
2727790899	Ga0182879_10126
2727790900	Ga0182879_10127
2727790901	Ga0182879_10128
2727790902	Ga0182879_10129
2727790903	Ga0182879_101210
2727790904	Ga0182879_101211
2727790905	Ga0182879_101212
2727790906	Ga0182879_101213
2727790907	Ga0182879_101214
2727790908	Ga0182879_101215
2727790909	Ga0182879_101216
2727790910	Ga0182879_101217
2727790911	Ga0182879_101218
2727790912	Ga0182879_101219
2727790913	Ga0182879_101220
2727790914	Ga0182879_101221
2727790915	Ga0182879_101222
2727790916	Ga0182879_101223
2727790917	Ga0182879_101224
2727790918	Ga0182879_101225
2727790919	Ga0182879_101226
2727790920	Ga0182879_101227
2727790921	Ga0182879_101228
2727790922	Ga0182879_101229
2727790923	Ga0182879_101230
2727790924	Ga0182879_101231
2727790925	Ga0182879_101232
2727790926	Ga0182879_101233
2727790927	Ga0182879_101234
2727790928	Ga0182879_101235
2727790929	Ga0182879_101236
2727790930	Ga0182879_101237
2727790931	Ga0182879_101238
2727790932	Ga0182879_101239
2727790933	Ga0182879_101240
2727790934	Ga0182879_101241
2727790935	Ga0182879_101242
2727790936	Ga0182879_101243
2727790937	Ga0182879_101244
2727790938	Ga0182879_101245
2727790939	Ga0182879_101246
2727790940	Ga0182879_101247
2727790941	Ga0182879_101248
2727790942	Ga0182879_101249
2727790943	Ga0182879_101250
2727790944	Ga0182879_101251
2727790945	Ga0182879_101252
2727790946	Ga0182879_101253
2727790947	Ga0182879_101254
2727790948	Ga0182879_101255
2727790949	Ga0182879_101256
2727790950	Ga0182879_101257
2727790951	Ga0182879_101258
2727790952	Ga0182879_101259
2727790953	Ga0182879_101260
2727790954	Ga0182879_101261
2727790955	Ga0182879_101262
2727790956	Ga0182879_101263
2727790957	Ga0182879_101264
2727790958	Ga0182879_101265
2727790959	Ga0182879_101266
2727790960	Ga0182879_101267
2727790961	Ga0182879_101268
2727790962	Ga0182879_101269
2727790963	Ga0182879_101270
2727790964	Ga0182879_101271
2727790965	Ga0182879_101272
2727790966	Ga0182879_101273
2727790967	Ga0182879_101274
2727790968	Ga0182879_101275
2727790969	Ga0182879_101276
2727790970	Ga0182879_101277
2727790971	Ga0182879_101278
2727790972	Ga0182879_101279
2727790973	Ga0182879_101280
2727790974	Ga0182879_101281
2727790975	Ga0182879_101282
2727790976	Ga0182879_101283
2727790977	Ga0182879_101284
2727790978	Ga0182879_101285
2727790979	Ga0182879_101286
2727790980	Ga0182879_101287
2727790981	Ga0182879_101288
2727790982	Ga0182879_101289
2727790983	Ga0182879_101290
2727790984	Ga0182879_101291
2727790985	Ga0182879_101292
2727790986	Ga0182879_10131
2727790987	Ga0182879_10132
2727790988	Ga0182879_10133
2727790989	Ga0182879_10134
2727790990	Ga0182879_10135
2727790991	Ga0182879_10136
2727790992	Ga0182879_10137
2727790993	Ga0182879_10138
2727790994	Ga0182879_10139
2727790995	Ga0182879_101310
2727790996	Ga0182879_101311
2727790997	Ga0182879_101312
2727790998	Ga0182879_101313
2727790999	Ga0182879_101314
2727791000	Ga0182879_101315
2727791001	Ga0182879_101316
2727791002	Ga0182879_101317
2727791003	Ga0182879_101318
2727791004	Ga0182879_101319
2727791005	Ga0182879_101320
2727791006	Ga0182879_101321
2727791007	Ga0182879_101322
2727791008	Ga0182879_101323
2727791009	Ga0182879_101324
2727791010	Ga0182879_101325
2727791011	Ga0182879_101326
2727791012	Ga0182879_101327
2727791013	Ga0182879_101328
2727791014	Ga0182879_101329
2727791015	Ga0182879_101330
2727791016	Ga0182879_101331
2727791017	Ga0182879_101332
2727791018	Ga0182879_101333
2727791019	Ga0182879_101334
2727791020	Ga0182879_101335
2727791021	Ga0182879_101336
2727791022	Ga0182879_101337
2727791023	Ga0182879_101338
2727791024	Ga0182879_101339
2727791025	Ga0182879_101340
2727791026	Ga0182879_101341
2727791027	Ga0182879_101342
2727791028	Ga0182879_101343
2727791029	Ga0182879_101344
2727791030	Ga0182879_101345
2727791031	Ga0182879_101346
2727791032	Ga0182879_101347
2727791033	Ga0182879_101348
2727791034	Ga0182879_101349
2727791035	Ga0182879_101350
2727791036	Ga0182879_101351
2727791037	Ga0182879_101352
2727791038	Ga0182879_101353
2727791039	Ga0182879_101354
2727791040	Ga0182879_101355
2727791041	Ga0182879_101356
2727791042	Ga0182879_101357
2727791043	Ga0182879_101358
2727791044	Ga0182879_101359
2727791045	Ga0182879_101360
2727791046	Ga0182879_101361
2727791047	Ga0182879_101362
2727791048	Ga0182879_101363
2727791049	Ga0182879_101364
2727791050	Ga0182879_101365
2727791051	Ga0182879_101366
2727791052	Ga0182879_101367
2727791053	Ga0182879_101368
2727791054	Ga0182879_101369
2727791055	Ga0182879_101370
2727791056	Ga0182879_101371
2727791057	Ga0182879_101372
2727791058	Ga0182879_101373
2727791059	Ga0182879_101374
2727791060	Ga0182879_101375
2727791061	Ga0182879_101376
2727791062	Ga0182879_101377
2727791063	Ga0182879_101378
2727791064	Ga0182879_101379
2727791065	Ga0182879_101380
2727791066	Ga0182879_101381
2727791067	Ga0182879_101382
2727791068	Ga0182879_101383
2727791069	Ga0182879_101384
2727791070	Ga0182879_101385
2727791071	Ga0182879_101386
2727791072	Ga0182879_101387
2727791073	Ga0182879_101388
2727791074	Ga0182879_10141
2727791075	Ga0182879_10142
2727791076	Ga0182879_10143
2727791077	Ga0182879_10144
2727791078	Ga0182879_10145
2727791079	Ga0182879_10146
2727791080	Ga0182879_10147
2727791081	Ga0182879_10148
2727791082	Ga0182879_10149
2727791083	Ga0182879_101410
2727791084	Ga0182879_101411
2727791085	Ga0182879_101412
2727791086	Ga0182879_101413
2727791087	Ga0182879_101414
2727791088	Ga0182879_101415
2727791089	Ga0182879_101416
2727791090	Ga0182879_101417
2727791091	Ga0182879_101418
2727791092	Ga0182879_101419
2727791093	Ga0182879_101420
2727791094	Ga0182879_101421
2727791095	Ga0182879_101422
2727791096	Ga0182879_101423
2727791097	Ga0182879_101424
2727791098	Ga0182879_101425
2727791099	Ga0182879_101426
2727791100	Ga0182879_101427
2727791101	Ga0182879_101428
2727791102	Ga0182879_101429
2727791103	Ga0182879_101430
2727791104	Ga0182879_101431
2727791105	Ga0182879_101432
2727791106	Ga0182879_101433
2727791107	Ga0182879_101434
2727791108	Ga0182879_101435
2727791109	Ga0182879_101436
2727791110	Ga0182879_101437
2727791111	Ga0182879_101438
2727791112	Ga0182879_101439
2727791113	Ga0182879_101440
2727791114	Ga0182879_101441
2727791115	Ga0182879_101442
2727791116	Ga0182879_101443
2727791117	Ga0182879_101444
2727791118	Ga0182879_101445
2727791119	Ga0182879_101446
2727791120	Ga0182879_101447
2727791121	Ga0182879_101448
2727791122	Ga0182879_101449
2727791123	Ga0182879_101450
2727791124	Ga0182879_101451
2727791125	Ga0182879_101452
2727791126	Ga0182879_101453
2727791127	Ga0182879_101454
2727791128	Ga0182879_101455
2727791129	Ga0182879_101456
2727791130	Ga0182879_101457
2727791131	Ga0182879_101458
2727791132	Ga0182879_101459
2727791133	Ga0182879_101460
2727791134	Ga0182879_101461
2727791135	Ga0182879_101462
2727791136	Ga0182879_101463
2727791137	Ga0182879_101464
2727791138	Ga0182879_101465
2727791139	Ga0182879_101466
2727791140	Ga0182879_101467
2727791141	Ga0182879_101468
2727791142	Ga0182879_101469
2727791143	Ga0182879_101470
2727791144	Ga0182879_101471
2727791145	Ga0182879_101472
2727791146	Ga0182879_101473
2727791147	Ga0182879_101474
2727791148	Ga0182879_101475
2727791149	Ga0182879_101476
2727791150	Ga0182879_101477
2727791151	Ga0182879_101478
2727791152	Ga0182879_101479
2727791153	Ga0182879_101480
2727791154	Ga0182879_101481
2727791155	Ga0182879_101482
2727791156	Ga0182879_101483
2727791157	Ga0182879_101484
2727791158	Ga0182879_101485
2727791159	Ga0182879_101486
2727791160	Ga0182879_10151
2727791161	Ga0182879_10152
2727791162	Ga0182879_10153
2727791163	Ga0182879_10154
2727791164	Ga0182879_10155
2727791165	Ga0182879_10156
2727791166	Ga0182879_10157
2727791167	Ga0182879_10158
2727791168	Ga0182879_10159
2727791169	Ga0182879_101510
2727791170	Ga0182879_101511
2727791171	Ga0182879_101512
2727791172	Ga0182879_101513
2727791173	Ga0182879_101514
2727791174	Ga0182879_101515
2727791175	Ga0182879_101516
2727791176	Ga0182879_101517
2727791177	Ga0182879_101518
2727791178	Ga0182879_101519
2727791179	Ga0182879_101520
2727791180	Ga0182879_101521
2727791181	Ga0182879_101522
2727791182	Ga0182879_101523
2727791183	Ga0182879_101524
2727791184	Ga0182879_101525
2727791185	Ga0182879_101526
2727791186	Ga0182879_101527
2727791187	Ga0182879_101528
2727791188	Ga0182879_101529
2727791189	Ga0182879_101530
2727791190	Ga0182879_101531
2727791191	Ga0182879_101532
2727791192	Ga0182879_101533
2727791193	Ga0182879_101534
2727791194	Ga0182879_101535
2727791195	Ga0182879_101536
2727791196	Ga0182879_101537
2727791197	Ga0182879_101538
2727791198	Ga0182879_101539
2727791199	Ga0182879_101540
2727791200	Ga0182879_101541
2727791201	Ga0182879_101542
2727791202	Ga0182879_101543
2727791203	Ga0182879_101544
2727791204	Ga0182879_101545
2727791205	Ga0182879_101546
2727791206	Ga0182879_101547
2727791207	Ga0182879_101548
2727791208	Ga0182879_101549
2727791209	Ga0182879_101550
2727791210	Ga0182879_101551
2727791211	Ga0182879_101552
2727791212	Ga0182879_101553
2727791213	Ga0182879_101554
2727791214	Ga0182879_101555
2727791215	Ga0182879_101556
2727791216	Ga0182879_101557
2727791217	Ga0182879_101558
2727791218	Ga0182879_101559
2727791219	Ga0182879_101560
2727791220	Ga0182879_101561
2727791221	Ga0182879_101562
2727791222	Ga0182879_101563
2727791223	Ga0182879_101564
2727791224	Ga0182879_101565
2727791225	Ga0182879_101566
2727791226	Ga0182879_101567
2727791227	Ga0182879_101568
2727791228	Ga0182879_101569
2727791229	Ga0182879_101570
2727791230	Ga0182879_101571
2727791231	Ga0182879_101572
2727791232	Ga0182879_101573
2727791233	Ga0182879_101574
2727791234	Ga0182879_101575
2727791235	Ga0182879_101576
2727791236	Ga0182879_101577
2727791237	Ga0182879_101578
2727791238	Ga0182879_101579
2727791239	Ga0182879_101580
2727791240	Ga0182879_101581
2727791241	Ga0182879_101582
2727791242	Ga0182879_10161
2727791243	Ga0182879_10162
2727791244	Ga0182879_10163
2727791245	Ga0182879_10164
2727791246	Ga0182879_10165
2727791247	Ga0182879_10166
2727791248	Ga0182879_10167
2727791249	Ga0182879_10168
2727791250	Ga0182879_10169
2727791251	Ga0182879_101610
2727791252	Ga0182879_101611
2727791253	Ga0182879_101612
2727791254	Ga0182879_101613
2727791255	Ga0182879_101614
2727791256	Ga0182879_101615
2727791257	Ga0182879_101616
2727791258	Ga0182879_101617
2727791259	Ga0182879_101618
2727791260	Ga0182879_101619
2727791261	Ga0182879_101620
2727791262	Ga0182879_101621
2727791263	Ga0182879_101622
2727791264	Ga0182879_101623
2727791265	Ga0182879_101624
2727791266	Ga0182879_101625
2727791267	Ga0182879_101626
2727791268	Ga0182879_101627
2727791269	Ga0182879_101628
2727791270	Ga0182879_101629
2727791271	Ga0182879_101630
2727791272	Ga0182879_101631
2727791273	Ga0182879_101632
2727791274	Ga0182879_101633
2727791275	Ga0182879_101634
2727791276	Ga0182879_101635
2727791277	Ga0182879_101636
2727791278	Ga0182879_101637
2727791279	Ga0182879_101638
2727791280	Ga0182879_101639
2727791281	Ga0182879_101640
2727791282	Ga0182879_101641
2727791283	Ga0182879_101642
2727791284	Ga0182879_101643
2727791285	Ga0182879_101644
2727791286	Ga0182879_101645
2727791287	Ga0182879_101646
2727791288	Ga0182879_101647
2727791289	Ga0182879_101648
2727791290	Ga0182879_101649
2727791291	Ga0182879_101650
2727791292	Ga0182879_101651
2727791293	Ga0182879_101652
2727791294	Ga0182879_101653
2727791295	Ga0182879_101654
2727791296	Ga0182879_101655
2727791297	Ga0182879_101656
2727791298	Ga0182879_101657
2727791299	Ga0182879_101658
2727791300	Ga0182879_101659
2727791301	Ga0182879_101660
2727791302	Ga0182879_101661
2727791303	Ga0182879_101662
2727791304	Ga0182879_101663
2727791305	Ga0182879_101664
2727791306	Ga0182879_101665
2727791307	Ga0182879_101666
2727791308	Ga0182879_101667
2727791309	Ga0182879_101668
2727791310	Ga0182879_101669
2727791311	Ga0182879_101670
2727791312	Ga0182879_101671
2727791313	Ga0182879_101672
2727791314	Ga0182879_101673
2727791315	Ga0182879_101674
2727791316	Ga0182879_101675
2727791317	Ga0182879_101676
2727791318	Ga0182879_101677
2727791319	Ga0182879_101678
2727791320	Ga0182879_101679
2727791321	Ga0182879_101680
2727791322	Ga0182879_101681
2727791323	Ga0182879_101682
2727791324	Ga0182879_101683
2727791325	Ga0182879_101684
2727791326	Ga0182879_101685
2727791327	Ga0182879_101686
2727791328	Ga0182879_101687
2727791329	Ga0182879_101688
2727791330	Ga0182879_101689
2727791331	Ga0182879_101690
2727791332	Ga0182879_101691
2727791333	Ga0182879_101692
2727791334	Ga0182879_101693
2727791335	Ga0182879_101694
2727791336	Ga0182879_101695
2727791337	Ga0182879_101696
2727791338	Ga0182879_101697
2727791339	Ga0182879_101698
2727791340	Ga0182879_10171
2727791341	Ga0182879_10172
2727791342	Ga0182879_10173
2727791343	Ga0182879_10181
2727791344	Ga0182879_10182
2727791345	Ga0182879_10183
2727791346	Ga0182879_10184
2727791347	Ga0182879_10185
2727791348	Ga0182879_10191
2727791349	Ga0182879_10192
2727791350	Ga0182879_10193
2727791351	Ga0182879_10194
2727791352	Ga0182879_10195
2727791353	Ga0182879_10196
2727791354	Ga0182879_10197
2727791355	Ga0182879_10198
2727791356	Ga0182879_10199
2727791357	Ga0182879_101910
2727791358	Ga0182879_101911
2727791359	Ga0182879_101912
2727791360	Ga0182879_101913
2727791361	Ga0182879_101914
2727791362	Ga0182879_101915
2727791363	Ga0182879_10201
2727791364	Ga0182879_10202
2727791365	Ga0182879_10203
2727791366	Ga0182879_10204
2727791367	Ga0182879_10205
2727791368	Ga0182879_10206
2727791369	Ga0182879_10207
2727791370	Ga0182879_10208
2727791371	Ga0182879_10209
2727791372	Ga0182879_102010
2727791373	Ga0182879_10211
2727791374	Ga0182879_10212
2727791375	Ga0182879_10213
2727791376	Ga0182879_10214
2727791377	Ga0182879_10215
2727791378	Ga0182879_10216
2727791379	Ga0182879_10217
2727791380	Ga0182879_10218
2727791381	Ga0182879_10219
2727791382	Ga0182879_102110
2727791383	Ga0182879_102111
2727791384	Ga0182879_102112
2727791385	Ga0182879_102113
2727791386	Ga0182879_102114
2727791387	Ga0182879_102115
2727791388	Ga0182879_102116
2727791389	Ga0182879_102117
2727791390	Ga0182879_102118
2727791391	Ga0182879_102119
2727791392	Ga0182879_102120
2727791393	Ga0182879_102121
2727791394	Ga0182879_102122
2727791395	Ga0182879_102123
2727791396	Ga0182879_102124
2727791397	Ga0182879_10221
2727791398	Ga0182879_10222
2727791399	Ga0182879_10223
2727791400	Ga0182879_10224
2727791401	Ga0182879_10225
2727791402	Ga0182879_10226
2727791403	Ga0182879_10227
2727791404	Ga0182879_10228
2727791405	Ga0182879_10229
2727791406	Ga0182879_102210
2727791407	Ga0182879_102211
2727791408	Ga0182879_102212
2727791409	Ga0182879_102213
2727791410	Ga0182879_102214
2727791411	Ga0182879_102215
2727791412	Ga0182879_102216
2727791413	Ga0182879_102217
2727791414	Ga0182879_102218
2727791415	Ga0182879_102219
2727791416	Ga0182879_102220
2727791417	Ga0182879_102221
2727791418	Ga0182879_102222
2727791419	Ga0182879_102223
2727791420	Ga0182879_102224
2727791421	Ga0182879_102225
2727791422	Ga0182879_102226
2727791423	Ga0182879_102227
2727791424	Ga0182879_102228
2727791425	Ga0182879_10231
2727791426	Ga0182879_10232
2727791427	Ga0182879_10233
2727791428	Ga0182879_10234
2727791429	Ga0182879_10235
2727791430	Ga0182879_10236
2727791431	Ga0182879_10237
2727791432	Ga0182879_10238
2727791433	Ga0182879_10239
2727791434	Ga0182879_102310
2727791435	Ga0182879_102311
2727791436	Ga0182879_102312
2727791437	Ga0182879_102313
2727791438	Ga0182879_102314
2727791439	Ga0182879_102315
2727791440	Ga0182879_102317
2727791441	Ga0182879_102318
2727791442	Ga0182879_102319
2727791443	Ga0182879_102320
2727791444	Ga0182879_102321
2727791445	Ga0182879_102322
2727791446	Ga0182879_102323
2727791447	Ga0182879_102324
2727791448	Ga0182879_102325
2727791449	Ga0182879_102326
2727791450	Ga0182879_102327
2727791451	Ga0182879_10241
2727791452	Ga0182879_10242
2727791453	Ga0182879_10243
2727791454	Ga0182879_10244
2727791455	Ga0182879_10245
2727791456	Ga0182879_10246
2727791457	Ga0182879_10247
2727791458	Ga0182879_10248
2727791459	Ga0182879_10249
2727791460	Ga0182879_102410
2727791461	Ga0182879_102411
2727791462	Ga0182879_102412
2727791463	Ga0182879_102413
2727791464	Ga0182879_102414
2727791465	Ga0182879_102415
2727791466	Ga0182879_102416
2727791467	Ga0182879_102417
2727791468	Ga0182879_102418
2727791469	Ga0182879_102419
2727791470	Ga0182879_102420
2727791471	Ga0182879_102421
2727791472	Ga0182879_102422
2727791473	Ga0182879_102423
2727791474	Ga0182879_102424
2727791475	Ga0182879_102425
2727791476	Ga0182879_10251
2727791477	Ga0182879_10252
2727791478	Ga0182879_10253
2727791479	Ga0182879_10254
2727791480	Ga0182879_10255
2727791481	Ga0182879_10256
2727791482	Ga0182879_10257
2727791483	Ga0182879_10258
2727791484	Ga0182879_10259
2727791485	Ga0182879_102510
2727791486	Ga0182879_102511
2727791487	Ga0182879_102512
2727791488	Ga0182879_102513
2727791489	Ga0182879_102514
2727791490	Ga0182879_102515
2727791491	Ga0182879_102516
2727791492	Ga0182879_102517
2727791493	Ga0182879_102518
2727791494	Ga0182879_102519
2727791495	Ga0182879_102520
2727791496	Ga0182879_102521
2727791497	Ga0182879_102522
2727791498	Ga0182879_102523
2727791499	Ga0182879_102524
2727791500	Ga0182879_102525
2727791501	Ga0182879_10261
2727791502	Ga0182879_10262
2727791503	Ga0182879_10263
2727791504	Ga0182879_10264
2727791505	Ga0182879_10265
2727791506	Ga0182879_10266
2727791507	Ga0182879_10267
2727791508	Ga0182879_10268
2727791509	Ga0182879_10269
2727791510	Ga0182879_102610
2727791511	Ga0182879_102611
2727791512	Ga0182879_102612
2727791513	Ga0182879_102613
2727791514	Ga0182879_102614
2727791515	Ga0182879_102615
2727791516	Ga0182879_102616
2727791517	Ga0182879_102617
2727791518	Ga0182879_102618
2727791519	Ga0182879_102619
2727791520	Ga0182879_102620
2727791521	Ga0182879_102621
2727791522	Ga0182879_102622
2727791523	Ga0182879_102623
2727791524	Ga0182879_102624
2727791525	Ga0182879_102625
2727791526	Ga0182879_102626
2727791527	Ga0182879_102627
2727791528	Ga0182879_10271
2727791529	Ga0182879_10272
2727791530	Ga0182879_10273
2727791531	Ga0182879_10274
2727791532	Ga0182879_10275
2727791533	Ga0182879_10276
2727791534	Ga0182879_10277
2727791535	Ga0182879_10278
2727791536	Ga0182879_10279
2727791537	Ga0182879_102710
2727791538	Ga0182879_102711
2727791539	Ga0182879_102712
2727791540	Ga0182879_102713
2727791541	Ga0182879_102714
2727791542	Ga0182879_102715
2727791543	Ga0182879_102716
2727791544	Ga0182879_102717
2727791545	Ga0182879_102718
2727791546	Ga0182879_102719
2727791547	Ga0182879_102720
2727791548	Ga0182879_102721
2727791549	Ga0182879_102722
2727791550	Ga0182879_102723
2727791551	Ga0182879_102724
2727791552	Ga0182879_10281
2727791553	Ga0182879_10282
2727791554	Ga0182879_10283
2727791555	Ga0182879_10284
2727791556	Ga0182879_10285
2727791557	Ga0182879_10286
2727791558	Ga0182879_10287
2727791559	Ga0182879_10288
2727791560	Ga0182879_10289
2727791561	Ga0182879_102810
2727791562	Ga0182879_102811
2727791563	Ga0182879_102812
2727791564	Ga0182879_102813
2727791565	Ga0182879_102814
2727791566	Ga0182879_102815
2727791567	Ga0182879_102816
2727791568	Ga0182879_102817
2727791569	Ga0182879_102818
2727791570	Ga0182879_102819
2727791571	Ga0182879_102820
2727791572	Ga0182879_102821
2727791573	Ga0182879_102822
2727791574	Ga0182879_102823
2727791575	Ga0182879_102824
2727791576	Ga0182879_102825
2727791577	Ga0182879_102826
2727791578	Ga0182879_102827
2727791579	Ga0182879_102828
2727791580	Ga0182879_102829
2727791581	Ga0182879_102830
2727791582	Ga0182879_102831
2727791583	Ga0182879_102832
2727791584	Ga0182879_102833
2727791585	Ga0182879_102834
2727791586	Ga0182879_102835
2727791587	Ga0182879_102836
2727791588	Ga0182879_102837
2727791589	Ga0182879_102838
2727791590	Ga0182879_102839
2727791591	Ga0182879_102840
2727791592	Ga0182879_102841
2727791593	Ga0182879_102842
2727791594	Ga0182879_102843
2727791595	Ga0182879_102844
2727791596	Ga0182879_102845
2727791597	Ga0182879_102846
2727791598	Ga0182879_102847
